ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 0.5, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0103426, dMovY: 0.00257874, vX: -0.3232, vY: 0.0805824, DP: 0, dDP: 0, distObst: 0.303254, HP: 20, TC: 57, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102119, vX: 0, vY: 3.19124, DP: 0, dDP: 0, distObst: 17.1847, HP: 20, TC: 57, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00930834, dMovY: 0.00232077, vX: -0.29088, vY: 0.0725242, DP: 0, dDP: 0, distObst: 0.285275, HP: 20, TC: 58, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102148, vX: 0, vY: 3.19211, DP: 0, dDP: 0, distObst: 17.0825, HP: 20, TC: 58, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00837755, dMovY: 0.00208855, vX: -0.261792, vY: 0.0652718, DP: 0, dDP: 0, distObst: 0.270544, HP: 20, TC: 59, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102173, vX: 0, vY: 3.1929, DP: 0, dDP: 0, distObst: 16.9804, HP: 20, TC: 59, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00753975, dMovY: 0.00187969, vX: -0.235613, vY: 0.0587446, DP: 0, dDP: 0, distObst: 0.258648, HP: 20, TC: 60, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102196, vX: 0, vY: 3.19361, DP: 0, dDP: 0, distObst: 16.8782, HP: 20, TC: 60, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00678587, dMovY: 0.00169182, vX: -0.212052, vY: 0.0528701, DP: 0, dDP: 0, distObst: 0.249245, HP: 20, TC: 61, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102216, vX: 0, vY: 3.19425, DP: 0, dDP: 0, distObst: 16.7759, HP: 20, TC: 61, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00610685, dMovY: 0.00152254, vX: -0.190846, vY: 0.0475831, DP: 0, dDP: 0, distObst: 0.242055, HP: 20, TC: 62, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102234, vX: 0, vY: 3.19482, DP: 0, dDP: 0, distObst: 16.6737, HP: 20, TC: 62, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0054965, dMovY: 0.00137043, vX: -0.171762, vY: 0.0428248, DP: 0, dDP: 0, distObst: 0.236842, HP: 20, TC: 63, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102251, vX: 0, vY: 3.19534, DP: 0, dDP: 0, distObst: 16.5715, HP: 20, TC: 63, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00494671, dMovY: 0.00123358, vX: -0.154586, vY: 0.0385423, DP: 0, dDP: 0, distObst: 0.233414, HP: 20, TC: 64, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102266, vX: 0, vY: 3.19581, DP: 0, dDP: 0, distObst: 16.4692, HP: 20, TC: 64, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00445223, dMovY: 0.00111008, vX: -0.139127, vY: 0.0346881, DP: 0, dDP: 0, distObst: 0.231608, HP: 20, TC: 65, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102279, vX: 0, vY: 3.19623, DP: 0, dDP: 0, distObst: 16.3669, HP: 20, TC: 65, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00400686, dMovY: 0.000998974, vX: -0.125214, vY: 0.0312193, DP: 0, dDP: 0, distObst: 0.231289, HP: 20, TC: 66, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102291, vX: 0, vY: 3.1966, DP: 0, dDP: 0, distObst: 16.2646, HP: 20, TC: 66, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00360632, dMovY: 0.000899315, vX: -0.112693, vY: 0.0280974, DP: 0, dDP: 0, distObst: 0.232344, HP: 20, TC: 67, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102302, vX: 0, vY: 3.19694, DP: 0, dDP: 0, distObst: 16.1623, HP: 20, TC: 67, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00324535, dMovY: 0.000809193, vX: -0.101424, vY: 0.0252876, DP: 0, dDP: 0, distObst: 0.234679, HP: 20, TC: 68, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102312, vX: 0, vY: 3.19725, DP: 0, dDP: 0, distObst: 16.06, HP: 20, TC: 68, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0029211, dMovY: 0.00072813, vX: -0.0912812, vY: 0.0227589, DP: 0, dDP: 0, distObst: 0.238217, HP: 20, TC: 69, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102321, vX: 0, vY: 3.19753, DP: 0, dDP: 0, distObst: 15.9577, HP: 20, TC: 69, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0026288, dMovY: 0.000655651, vX: -0.0821531, vY: 0.020483, DP: 0, dDP: 0, distObst: 0.242893, HP: 20, TC: 70, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102329, vX: 0, vY: 3.19777, DP: 0, dDP: 0, distObst: 15.8554, HP: 20, TC: 70, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00236607, dMovY: 0.000589848, vX: -0.0739378, vY: 0.0184347, DP: 0, dDP: 0, distObst: 0.248656, HP: 20, TC: 71, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102336, vX: 0, vY: 3.198, DP: 0, dDP: 0, distObst: 15.753, HP: 20, TC: 71, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00212955, dMovY: 0.00053072, vX: -0.066544, vY: 0.0165912, DP: 0, dDP: 0, distObst: 0.255465, HP: 20, TC: 72, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102342, vX: 0, vY: 3.1982, DP: 0, dDP: 0, distObst: 15.6507, HP: 20, TC: 72, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00191641, dMovY: 0.000477791, vX: -0.0598896, vY: 0.0149321, DP: 0, dDP: 0, distObst: 0.263287, HP: 20, TC: 73, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102348, vX: 0, vY: 3.19838, DP: 0, dDP: 0, distObst: 15.5483, HP: 20, TC: 73, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00172472, dMovY: 0.000430107, vX: -0.0539007, vY: 0.0134389, DP: 0, dDP: 0, distObst: 0.272098, HP: 20, TC: 74, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102353, vX: 0, vY: 3.19854, DP: 0, dDP: 0, distObst: 15.446, HP: 20, TC: 74, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0015521, dMovY: 0.000387192, vX: -0.0485106, vY: 0.012095, DP: 0, dDP: 0, distObst: 0.281884, HP: 20, TC: 75, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102358, vX: 0, vY: 3.19868, DP: 0, dDP: 0, distObst: 15.3436, HP: 20, TC: 75, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00139713, dMovY: 0.000348568, vX: -0.0436595, vY: 0.0108855, DP: 0, dDP: 0, distObst: 0.292636, HP: 20, TC: 76, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102362, vX: 0, vY: 3.19882, DP: 0, dDP: 0, distObst: 15.2413, HP: 20, TC: 76, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00125742, dMovY: 0.000313282, vX: -0.0392936, vY: 0.00979694, DP: 0, dDP: 0, distObst: 0.304354, HP: 20, TC: 77, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102366, vX: 0, vY: 3.19893, DP: 0, dDP: 0, distObst: 15.1389, HP: 20, TC: 77, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00113153, dMovY: 0.000282288, vX: -0.0353642, vY: 0.00881725, DP: 0, dDP: 0, distObst: 0.31704, HP: 20, TC: 78, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102369, vX: 0, vY: 3.19904, DP: 0, dDP: 0, distObst: 15.0365, HP: 20, TC: 78, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00101852, dMovY: 0.000254154, vX: -0.0318278, vY: 0.00793552, DP: 0, dDP: 0, distObst: 0.330708, HP: 20, TC: 79, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102372, vX: 0, vY: 3.19914, DP: 0, dDP: 0, distObst: 14.9342, HP: 20, TC: 79, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000916481, dMovY: 0.000228405, vX: -0.028645, vY: 0.00714197, DP: 0, dDP: 0, distObst: 0.345374, HP: 20, TC: 80, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102375, vX: 0, vY: 3.19922, DP: 0, dDP: 0, distObst: 14.8318, HP: 20, TC: 80, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000824928, dMovY: 0.000205517, vX: -0.0257805, vY: 0.00642777, DP: 0, dDP: 0, distObst: 0.361063, HP: 20, TC: 81, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102378, vX: 0, vY: 3.1993, DP: 0, dDP: 0, distObst: 14.7294, HP: 20, TC: 81, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000742435, dMovY: 0.000185013, vX: -0.0232025, vY: 0.00578499, DP: 0, dDP: 0, distObst: 0.377803, HP: 20, TC: 82, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.10238, vX: 0, vY: 3.19937, DP: 0, dDP: 0, distObst: 14.627, HP: 20, TC: 82, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000668049, dMovY: 0.000166416, vX: -0.0208822, vY: 0.0052065, DP: 0, dDP: 0, distObst: 0.360711, HP: 20, TC: 83, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102382, vX: 0, vY: 3.19943, DP: 0, dDP: 0, distObst: 14.5246, HP: 20, TC: 83, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000601292, dMovY: 0.000149727, vX: -0.018794, vY: 0.00468585, DP: 0, dDP: 0, distObst: 0.344666, HP: 20, TC: 84, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102384, vX: 0, vY: 3.19949, DP: 0, dDP: 0, distObst: 14.4223, HP: 20, TC: 84, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00054121, dMovY: 0.000134945, vX: -0.0169146, vY: 0.00421726, DP: 0, dDP: 0, distObst: 0.329632, HP: 20, TC: 85, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102385, vX: 0, vY: 3.19954, DP: 0, dDP: 0, distObst: 14.3199, HP: 20, TC: 85, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000487328, dMovY: 0.000121593, vX: -0.0152231, vY: 0.00379554, DP: 0, dDP: 0, distObst: 0.315581, HP: 20, TC: 86, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102387, vX: 0, vY: 3.19959, DP: 0, dDP: 0, distObst: 14.2175, HP: 20, TC: 86, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000438213, dMovY: 0.000109196, vX: -0.0137008, vY: 0.00341598, DP: 0, dDP: 0, distObst: 0.302488, HP: 20, TC: 87, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102388, vX: 0, vY: 3.19963, DP: 0, dDP: 0, distObst: 14.1151, HP: 20, TC: 87, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000394821, dMovY: 9.82285E-05, vX: -0.0123307, vY: 0.00307438, DP: 0, dDP: 0, distObst: 0.290337, HP: 20, TC: 88, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102389, vX: 0, vY: 3.19967, DP: 0, dDP: 0, distObst: 14.0127, HP: 20, TC: 88, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000355244, dMovY: 8.86917E-05, vX: -0.0110977, vY: 0.00276695, DP: 0, dDP: 0, distObst: 0.279116, HP: 20, TC: 89, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.10239, vX: 0, vY: 3.1997, DP: 0, dDP: 0, distObst: 13.9103, HP: 20, TC: 89, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000319481, dMovY: 7.96318E-05, vX: -0.0099879, vY: 0.00249025, DP: 0, dDP: 0, distObst: 0.268818, HP: 20, TC: 90, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102391, vX: 0, vY: 3.19973, DP: 0, dDP: 0, distObst: 13.8079, HP: 20, TC: 90, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000287533, dMovY: 7.15256E-05, vX: -0.00898911, vY: 0.00224123, DP: 0, dDP: 0, distObst: 0.259444, HP: 20, TC: 91, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102392, vX: 0, vY: 3.19976, DP: 0, dDP: 0, distObst: 13.7055, HP: 20, TC: 91, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000258923, dMovY: 6.4373E-05, vX: -0.0080902, vY: 0.0020171, DP: 0, dDP: 0, distObst: 0.250998, HP: 20, TC: 92, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102393, vX: 0, vY: 3.19978, DP: 0, dDP: 0, distObst: 13.6031, HP: 20, TC: 92, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000233173, dMovY: 5.81741E-05, vX: -0.00728118, vY: 0.00181539, DP: 0, dDP: 0, distObst: 0.243495, HP: 20, TC: 93, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102394, vX: 0, vY: 3.1998, DP: 0, dDP: 0, distObst: 13.5007, HP: 20, TC: 93, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000209808, dMovY: 5.24521E-05, vX: -0.00655306, vY: 0.00163385, DP: 0, dDP: 0, distObst: 0.236952, HP: 20, TC: 94, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102394, vX: 0, vY: 3.19982, DP: 0, dDP: 0, distObst: 13.3983, HP: 20, TC: 94, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000188828, dMovY: 4.72069E-05, vX: -0.00589776, vY: 0.00147047, DP: 0, dDP: 0, distObst: 0.231396, HP: 20, TC: 95, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102395, vX: 0, vY: 3.19984, DP: 0, dDP: 0, distObst: 13.296, HP: 20, TC: 95, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000169754, dMovY: 4.24385E-05, vX: -0.00530798, vY: 0.00132342, DP: 0, dDP: 0, distObst: 0.226863, HP: 20, TC: 96, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102395, vX: 0, vY: 3.19986, DP: 0, dDP: 0, distObst: 13.1936, HP: 20, TC: 96, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000153065, dMovY: 3.8147E-05, vX: -0.00477718, vY: 0.00119108, DP: 0, dDP: 0, distObst: 0.223396, HP: 20, TC: 97, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102396, vX: 0, vY: 3.19987, DP: 0, dDP: 0, distObst: 13.0912, HP: 20, TC: 97, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000137806, dMovY: 3.43323E-05, vX: -0.00429946, vY: 0.00107197, DP: 0, dDP: 0, distObst: 0.221051, HP: 20, TC: 98, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102396, vX: 0, vY: 3.19988, DP: 0, dDP: 0, distObst: 12.9888, HP: 20, TC: 98, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000123978, dMovY: 3.09944E-05, vX: -0.00386952, vY: 0.000964774, DP: 0, dDP: 0, distObst: 0.219892, HP: 20, TC: 99, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102397, vX: 0, vY: 3.1999, DP: 0, dDP: 0, distObst: 12.8864, HP: 20, TC: 99, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00011158, dMovY: 2.76566E-05, vX: -0.00348257, vY: 0.000868297, DP: 0, dDP: 0, distObst: 0.220002, HP: 20, TC: 100, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102397, vX: 0, vY: 3.19991, DP: 0, dDP: 0, distObst: 12.784, HP: 20, TC: 100, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000100136, dMovY: 2.47955E-05, vX: -0.00313431, vY: 0.000781467, DP: 0, dDP: 0, distObst: 0.221476, HP: 20, TC: 101, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102397, vX: 0, vY: 3.19992, DP: 0, dDP: 0, distObst: 12.6816, HP: 20, TC: 101, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -9.01222E-05, dMovY: 2.24113E-05, vX: -0.00282088, vY: 0.00070332, DP: 0, dDP: 0, distObst: 0.224431, HP: 20, TC: 102, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102398, vX: 0, vY: 3.19992, DP: 0, dDP: 0, distObst: 12.5792, HP: 20, TC: 102, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -8.10623E-05, dMovY: 2.00272E-05, vX: -0.00253879, vY: 0.000632988, DP: 0, dDP: 0, distObst: 0.229002, HP: 20, TC: 103, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102398, vX: 0, vY: 3.19993, DP: 0, dDP: 0, distObst: 12.4768, HP: 20, TC: 103, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -7.29561E-05, dMovY: 1.81198E-05, vX: -0.00228491, vY: 0.000569689, DP: 0, dDP: 0, distObst: 0.235358, HP: 20, TC: 104, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102398, vX: 0, vY: 3.19994, DP: 0, dDP: 0, distObst: 12.3744, HP: 20, TC: 104, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -6.58035E-05, dMovY: 1.62125E-05, vX: -0.00205642, vY: 0.000512721, DP: 0, dDP: 0, distObst: 0.243696, HP: 20, TC: 105, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102398, vX: 0, vY: 3.19994, DP: 0, dDP: 0, distObst: 12.272, HP: 20, TC: 105, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -5.91278E-05, dMovY: 1.4782E-05, vX: -0.00185078, vY: 0.000461449, DP: 0, dDP: 0, distObst: 0.25426, HP: 20, TC: 106, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102398, vX: 0, vY: 3.19995, DP: 0, dDP: 0, distObst: 12.1696, HP: 20, TC: 106, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -5.34058E-05, dMovY: 1.33514E-05, vX: -0.0016657, vY: 0.000415304, DP: 0, dDP: 0, distObst: 0.267338, HP: 20, TC: 107, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102399, vX: 0, vY: 3.19995, DP: 0, dDP: 0, distObst: 12.0672, HP: 20, TC: 107, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -4.81606E-05, dMovY: 1.19209E-05, vX: -0.00149913, vY: 0.000373773, DP: 0, dDP: 0, distObst: 0.283288, HP: 20, TC: 108, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102399, vX: 0, vY: 3.19996, DP: 0, dDP: 0, distObst: 11.9648, HP: 20, TC: 108, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -4.33922E-05, dMovY: 1.09673E-05, vX: -0.00134922, vY: 0.000336396, DP: 0, dDP: 0, distObst: 0.302548, HP: 20, TC: 109, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.102399, vX: 0, vY: 3.19996, DP: 0, dDP: 0, distObst: 11.8624, HP: 20, TC: 109, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -3.86238E-05, dMovY: 9.53674E-06, vX: -0.0012143, vY: 0.000302756, DP: 0, dDP: 0, distObst: 0.325665, HP: 20, TC: 110, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
